problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C45\22s-20-45-8.txt,20,45,8,traversal,True,3.091,3091.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C45\22s-20-45-9.txt,20,45,9,optimal,True,2.343,2342.86,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C45\22s-20-45-9.txt,20,45,9,largest_gap,True,2.58,2579.65,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C45\22s-20-45-9.txt,20,45,9,traversal,True,2.587,2587.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-0.txt,20,60,0,optimal,True,2.035,2035.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-0.txt,20,60,0,largest_gap,True,2.244,2244.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-0.txt,20,60,0,traversal,True,2.176,2176.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-1.txt,20,60,1,optimal,False,1.835,1820.29,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-1.txt,20,60,1,largest_gap,True,2.003,2002.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-1.txt,20,60,1,traversal,True,2.053,2052.51,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-2.txt,20,60,2,optimal,True,2.335,2334.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-2.txt,20,60,2,largest_gap,True,2.524,2524.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-2.txt,20,60,2,traversal,True,2.51,2510.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-3.txt,20,60,3,optimal,True,1.863,1862.56,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-3.txt,20,60,3,largest_gap,True,2.049,2048.55,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-3.txt,20,60,3,traversal,True,2.038,2037.57,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-4.txt,20,60,4,optimal,False,1.849,1830.67,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-4.txt,20,60,4,largest_gap,True,2.042,2041.67,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-4.txt,20,60,4,traversal,True,1.958,1957.55,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-5.txt,20,60,5,optimal,True,1.697,1697.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-5.txt,20,60,5,largest_gap,True,1.844,1844.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-5.txt,20,60,5,traversal,True,1.925,1924.57,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-6.txt,20,60,6,optimal,False,1.891,1889.18,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-6.txt,20,60,6,largest_gap,True,2.102,2101.63,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-6.txt,20,60,6,traversal,True,2.058,2057.53,189.182
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-7.txt,20,60,7,optimal,False,1.846,1792.9,51.498
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-7.txt,20,60,7,largest_gap,False,2.053,2009.21,34.369
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-7.txt,20,60,7,traversal,False,1.957,1928.5,1575.28
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-8.txt,20,60,8,optimal,False,1.75,1740.11,181.671
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-8.txt,20,60,8,largest_gap,True,1.818,1817.87,602.75
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-8.txt,20,60,8,traversal,True,1.947,1946.52,14.736
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-9.txt,20,60,9,optimal,True,1.902,1901.78,162.202
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-9.txt,20,60,9,largest_gap,True,2.063,2063.0,245.301
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C60\23s-20-60-9.txt,20,60,9,traversal,True,2.074,2073.78,13.207
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-0.txt,20,75,0,optimal,True,1.64,1640.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-0.txt,20,75,0,largest_gap,True,1.89,1890.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-0.txt,20,75,0,traversal,True,1.681,1680.9,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-1.txt,20,75,1,optimal,True,1.584,1584.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-1.txt,20,75,1,largest_gap,True,1.767,1767.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-1.txt,20,75,1,traversal,True,1.696,1695.94,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-2.txt,20,75,2,optimal,True,1.621,1620.87,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-2.txt,20,75,2,largest_gap,True,1.831,1831.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-2.txt,20,75,2,traversal,True,1.721,1720.71,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-3.txt,20,75,3,optimal,True,1.521,1520.77,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-3.txt,20,75,3,largest_gap,True,1.745,1744.72,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-3.txt,20,75,3,traversal,False,1.721,1699.97,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-4.txt,20,75,4,optimal,False,1.839,1835.71,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-4.txt,20,75,4,largest_gap,True,2.016,2015.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-4.txt,20,75,4,traversal,True,2.061,2060.55,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-5.txt,20,75,5,optimal,False,1.573,1565.33,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-5.txt,20,75,5,largest_gap,True,1.738,1738.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-5.txt,20,75,5,traversal,True,1.676,1675.51,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-6.txt,20,75,6,optimal,False,1.569,1548.38,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-6.txt,20,75,6,largest_gap,True,1.676,1676.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-6.txt,20,75,6,traversal,True,1.691,1690.54,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-7.txt,20,75,7,optimal,True,1.631,1630.57,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-7.txt,20,75,7,largest_gap,True,1.844,1844.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-7.txt,20,75,7,traversal,True,1.709,1708.72,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-8.txt,20,75,8,optimal,True,1.622,1621.62,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-8.txt,20,75,8,largest_gap,True,1.898,1897.87,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-8.txt,20,75,8,traversal,True,1.76,1759.53,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-9.txt,20,75,9,optimal,False,1.517,1505.14,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-9.txt,20,75,9,largest_gap,True,1.672,1671.79,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O20_C75\24s-20-75-9.txt,20,75,9,traversal,True,1.629,1628.51,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-0.txt,20,30,0,optimal,True,4.316,4316.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-0.txt,20,30,0,largest_gap,True,4.719,4719.0,396.806
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-0.txt,20,30,0,traversal,True,5.27,5270.0,401.393
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-1.txt,20,30,1,optimal,True,4.531,4531.0,218.887
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-1.txt,20,30,1,largest_gap,True,4.943,4943.0,186.492
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-1.txt,20,30,1,traversal,True,5.384,5384.0,168.653
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-2.txt,20,30,2,optimal,True,4.982,4982.0,52.977
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-2.txt,20,30,2,largest_gap,True,5.45,5450.0,29.213
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-2.txt,20,30,2,traversal,True,6.093,6093.0,260.788
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-3.txt,20,30,3,optimal,True,3.671,3670.91,965.874
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-3.txt,20,30,3,largest_gap,True,4.006,4006.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-3.txt,20,30,3,traversal,True,4.201,4201.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-4.txt,20,30,4,optimal,True,3.464,3464.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-4.txt,20,30,4,largest_gap,True,3.731,3731.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-4.txt,20,30,4,traversal,True,4.023,4023.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-5.txt,20,30,5,optimal,True,4.511,4511.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-5.txt,20,30,5,largest_gap,True,4.92,4920.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-5.txt,20,30,5,traversal,True,5.122,5122.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-6.txt,20,30,6,optimal,True,4.541,4541.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-6.txt,20,30,6,largest_gap,True,4.973,4973.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-6.txt,20,30,6,traversal,True,5.36,5360.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-7.txt,20,30,7,optimal,True,5.157,5157.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-7.txt,20,30,7,largest_gap,True,5.585,5585.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-7.txt,20,30,7,traversal,True,6.001,6001.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-8.txt,20,30,8,optimal,True,5.582,5582.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-8.txt,20,30,8,largest_gap,True,6.029,6029.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-8.txt,20,30,8,traversal,True,6.65,6650.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-9.txt,20,30,9,optimal,True,5.395,5395.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-9.txt,20,30,9,largest_gap,True,5.88,5880.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C30\1l-20-30-9.txt,20,30,9,traversal,True,6.525,6525.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-0.txt,20,45,0,optimal,True,3.328,3327.6,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-0.txt,20,45,0,largest_gap,True,3.677,3677.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-0.txt,20,45,0,traversal,True,3.67,3669.71,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-1.txt,20,45,1,optimal,True,3.241,3240.6,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-1.txt,20,45,1,largest_gap,True,3.686,3686.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-1.txt,20,45,1,traversal,True,3.523,3522.71,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-2.txt,20,45,2,optimal,False,3.23,3213.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-2.txt,20,45,2,largest_gap,True,3.603,3602.75,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-2.txt,20,45,2,traversal,True,3.551,3550.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-3.txt,20,45,3,optimal,True,2.93,2930.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-3.txt,20,45,3,largest_gap,True,3.354,3354.0,519.202
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-3.txt,20,45,3,traversal,True,3.236,3236.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-4.txt,20,45,4,optimal,True,3.202,3202.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-4.txt,20,45,4,largest_gap,True,3.643,3642.57,320.181
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-4.txt,20,45,4,traversal,True,3.58,3580.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-5.txt,20,45,5,optimal,True,3.258,3258.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-5.txt,20,45,5,largest_gap,True,3.668,3668.0,1085.83
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-5.txt,20,45,5,traversal,True,3.579,3578.67,431.962
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-6.txt,20,45,6,optimal,False,3.331,3316.98,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-6.txt,20,45,6,largest_gap,True,3.678,3678.0,339.125
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-6.txt,20,45,6,traversal,True,3.629,3628.54,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-7.txt,20,45,7,optimal,True,2.896,2896.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-7.txt,20,45,7,largest_gap,True,3.277,3277.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-7.txt,20,45,7,traversal,True,3.166,3165.79,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-8.txt,20,45,8,optimal,True,3.454,3454.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-8.txt,20,45,8,largest_gap,True,3.939,3939.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-8.txt,20,45,8,traversal,True,3.749,3748.9,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-9.txt,20,45,9,optimal,True,3.453,3452.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-9.txt,20,45,9,largest_gap,True,3.818,3818.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C45\2l-20-45-9.txt,20,45,9,traversal,True,3.754,3754.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-0.txt,20,60,0,optimal,True,2.767,2766.86,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-0.txt,20,60,0,largest_gap,True,3.146,3146.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-0.txt,20,60,0,traversal,True,3.045,3044.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-1.txt,20,60,1,optimal,False,2.507,2451.25,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-1.txt,20,60,1,largest_gap,True,2.907,2906.63,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-1.txt,20,60,1,traversal,False,2.616,2599.29,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-2.txt,20,60,2,optimal,True,2.514,2514.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-2.txt,20,60,2,largest_gap,True,2.9,2900.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-2.txt,20,60,2,traversal,True,2.683,2682.52,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-3.txt,20,60,3,optimal,False,2.308,2283.35,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-3.txt,20,60,3,largest_gap,False,2.698,2696.17,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-3.txt,20,60,3,traversal,True,2.39,2389.69,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-4.txt,20,60,4,optimal,False,2.401,2363.44,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-4.txt,20,60,4,largest_gap,False,2.733,2722.2,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-4.txt,20,60,4,traversal,False,2.679,2570.27,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-5.txt,20,60,5,optimal,False,2.494,2493.1,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-5.txt,20,60,5,largest_gap,True,2.854,2854.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-5.txt,20,60,5,traversal,False,2.742,2707.4,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-6.txt,20,60,6,optimal,False,2.327,2302.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-6.txt,20,60,6,largest_gap,True,2.705,2705.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-6.txt,20,60,6,traversal,True,2.483,2482.63,996.581
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-7.txt,20,60,7,optimal,False,2.514,2479.67,712.648
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-7.txt,20,60,7,largest_gap,True,2.922,2921.58,227.892
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-7.txt,20,60,7,traversal,False,2.703,2679.96,1446.31
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-8.txt,20,60,8,optimal,True,2.558,2557.78,798.219
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-8.txt,20,60,8,largest_gap,True,2.984,2984.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-8.txt,20,60,8,traversal,True,2.75,2749.52,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-9.txt,20,60,9,optimal,False,2.871,2839.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-9.txt,20,60,9,largest_gap,True,3.339,3338.67,2140.72
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C60\3l-20-60-9.txt,20,60,9,traversal,False,3.135,3112.53,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-0.txt,20,75,0,optimal,False,2.045,2025.47,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-0.txt,20,75,0,largest_gap,True,2.434,2433.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-0.txt,20,75,0,traversal,True,2.137,2137.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-1.txt,20,75,1,optimal,False,2.579,2574.2,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-1.txt,20,75,1,largest_gap,True,3.065,3065.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-1.txt,20,75,1,traversal,False,2.748,2711.38,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-2.txt,20,75,2,optimal,True,2.13,2129.65,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-2.txt,20,75,2,largest_gap,True,2.612,2612.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-2.txt,20,75,2,traversal,True,2.201,2201.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-3.txt,20,75,3,optimal,False,1.998,1901.64,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-3.txt,20,75,3,largest_gap,False,2.382,2307.66,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-3.txt,20,75,3,traversal,False,2.2,2037.47,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-4.txt,20,75,4,optimal,False,1.58,1552.59,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-4.txt,20,75,4,largest_gap,True,1.845,1844.72,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O20_C75\4l-20-75-4.txt,20,75,4,traversal,False,1.665,1635.0,3600.0
