problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_2.txt,40.0,48.0,3.0,return,False,1.004,970.53,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_2.txt,40.0,48.0,3.0,traversal,False,762.0,744.15,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_2.txt,40.0,48.0,3.0,composite,False,738.0,706.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_3.txt,40.0,48.0,4.0,optimal,False,722.0,618.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_3.txt,40.0,48.0,4.0,largest_gap,True,686.0,686.4,2397.54
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_3.txt,40.0,48.0,4.0,midpoint,True,726.0,726.0,875.926
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_3.txt,40.0,48.0,4.0,return,True,844.0,844.0,2047.49
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_3.txt,40.0,48.0,4.0,traversal,True,656.0,656.37,3377.26
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_3.txt,40.0,48.0,4.0,composite,False,635.0,621.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_4.txt,40.0,48.0,5.0,optimal,False,634.0,621.99,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_4.txt,40.0,48.0,5.0,largest_gap,True,678.0,677.91,2681.61
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_4.txt,40.0,48.0,5.0,midpoint,True,716.0,716.0,896.699
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_4.txt,40.0,48.0,5.0,return,True,857.0,857.16,2424.73
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_4.txt,40.0,48.0,5.0,traversal,False,796.0,662.26,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_4.txt,40.0,48.0,5.0,composite,False,632.0,626.31,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_5.txt,40.0,48.0,6.0,optimal,False,736.0,674.54,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_5.txt,40.0,48.0,6.0,largest_gap,False,741.0,738.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_5.txt,40.0,48.0,6.0,midpoint,True,771.0,771.0,1867.77
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_5.txt,40.0,48.0,6.0,return,True,927.0,927.1,2539.13
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_5.txt,40.0,48.0,6.0,traversal,False,764.0,722.33,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_5.txt,40.0,48.0,6.0,composite,False,692.0,679.38,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_6.txt,40.0,48.0,7.0,optimal,False,715.0,666.5,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_6.txt,40.0,48.0,7.0,largest_gap,False,776.0,742.84,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_6.txt,40.0,48.0,7.0,midpoint,False,792.0,780.02,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_6.txt,40.0,48.0,7.0,return,False,990.0,920.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_6.txt,40.0,48.0,7.0,traversal,False,782.0,733.24,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_6.txt,40.0,48.0,7.0,composite,False,720.0,669.83,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_7.txt,40.0,48.0,8.0,optimal,False,602.0,596.32,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_7.txt,40.0,48.0,8.0,largest_gap,True,666.0,665.55,3482.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_7.txt,40.0,48.0,8.0,midpoint,False,694.0,692.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_7.txt,40.0,48.0,8.0,return,True,866.0,865.55,1361.3
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_7.txt,40.0,48.0,8.0,traversal,False,646.0,642.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_7.txt,40.0,48.0,8.0,composite,False,604.0,599.23,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_8.txt,40.0,48.0,9.0,optimal,False,605.0,582.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_8.txt,40.0,48.0,9.0,largest_gap,False,655.0,630.34,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_8.txt,40.0,48.0,9.0,midpoint,False,692.0,675.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_8.txt,40.0,48.0,9.0,return,False,855.0,830.3,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_8.txt,40.0,48.0,9.0,traversal,False,778.0,630.22,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_8.txt,40.0,48.0,9.0,composite,False,614.0,589.98,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_9.txt,40.0,48.0,10.0,optimal,False,724.0,659.75,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_9.txt,40.0,48.0,10.0,largest_gap,False,763.0,740.62,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_9.txt,40.0,48.0,10.0,midpoint,False,788.0,777.57,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_9.txt,40.0,48.0,10.0,return,False,980.0,928.17,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_9.txt,40.0,48.0,10.0,traversal,False,722.0,717.2,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_40_48_9.txt,40.0,48.0,10.0,composite,False,712.0,665.79,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_0.txt,50.0,48.0,1.0,optimal,False,842.0,806.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_0.txt,50.0,48.0,1.0,largest_gap,False,916.0,879.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_0.txt,50.0,48.0,1.0,midpoint,False,950.0,917.5,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_0.txt,50.0,48.0,1.0,return,False,1.212,1163.83,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_0.txt,50.0,48.0,1.0,traversal,False,920.0,872.61,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_0.txt,50.0,48.0,1.0,composite,False,946.0,814.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_1.txt,50.0,48.0,2.0,optimal,False,727.0,706.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_1.txt,50.0,48.0,2.0,largest_gap,False,794.0,781.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_1.txt,50.0,48.0,2.0,midpoint,False,848.0,825.96,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_1.txt,50.0,48.0,2.0,return,False,1.164,1002.36,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_1.txt,50.0,48.0,2.0,traversal,False,764.0,740.41,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_1.txt,50.0,48.0,2.0,composite,False,728.0,708.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_2.txt,50.0,48.0,3.0,optimal,False,844.0,778.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_2.txt,50.0,48.0,3.0,largest_gap,False,929.0,864.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_2.txt,50.0,48.0,3.0,midpoint,False,971.0,912.5,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_2.txt,50.0,48.0,3.0,return,False,1.168,1100.74,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_2.txt,50.0,48.0,3.0,traversal,False,896.0,837.52,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_2.txt,50.0,48.0,3.0,composite,False,854.0,782.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_3.txt,50.0,48.0,4.0,optimal,False,821.0,794.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_3.txt,50.0,48.0,4.0,largest_gap,False,912.0,886.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_3.txt,50.0,48.0,4.0,midpoint,False,959.0,939.22,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_3.txt,50.0,48.0,4.0,return,False,1.152,1124.65,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_3.txt,50.0,48.0,4.0,traversal,False,880.0,845.88,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_3.txt,50.0,48.0,4.0,composite,False,830.0,799.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_4.txt,50.0,48.0,5.0,optimal,False,956.0,829.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_4.txt,50.0,48.0,5.0,largest_gap,False,958.0,929.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_4.txt,50.0,48.0,5.0,midpoint,False,999.0,976.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_4.txt,50.0,48.0,5.0,return,False,1.173,1149.1,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_4.txt,50.0,48.0,5.0,traversal,False,905.0,885.03,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_4.txt,50.0,48.0,5.0,composite,False,963.0,835.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_5.txt,50.0,48.0,6.0,optimal,False,845.0,789.13,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_5.txt,50.0,48.0,6.0,largest_gap,False,932.0,873.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_5.txt,50.0,48.0,6.0,midpoint,False,980.0,922.33,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_5.txt,50.0,48.0,6.0,return,False,1.142,1070.31,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_5.txt,50.0,48.0,6.0,traversal,False,883.0,832.8,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_5.txt,50.0,48.0,6.0,composite,False,851.0,793.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_6.txt,50.0,48.0,7.0,optimal,False,702.0,676.36,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_6.txt,50.0,48.0,7.0,largest_gap,False,780.0,747.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_6.txt,50.0,48.0,7.0,midpoint,False,796.0,777.88,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_6.txt,50.0,48.0,7.0,return,False,996.0,967.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_6.txt,50.0,48.0,7.0,traversal,False,877.0,733.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_6.txt,50.0,48.0,7.0,composite,False,738.0,682.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_7.txt,50.0,48.0,8.0,optimal,False,765.0,690.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_7.txt,50.0,48.0,8.0,largest_gap,False,831.0,758.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_7.txt,50.0,48.0,8.0,midpoint,False,824.0,791.25,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_7.txt,50.0,48.0,8.0,return,False,1.03,981.1,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_7.txt,50.0,48.0,8.0,traversal,False,762.0,739.76,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_7.txt,50.0,48.0,8.0,composite,False,826.0,693.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_8.txt,50.0,48.0,9.0,optimal,False,813.0,701.06,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_8.txt,50.0,48.0,9.0,largest_gap,False,878.0,770.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_8.txt,50.0,48.0,9.0,midpoint,False,819.0,811.34,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_8.txt,50.0,48.0,9.0,return,False,1.123,983.75,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_8.txt,50.0,48.0,9.0,traversal,False,875.0,743.23,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_8.txt,50.0,48.0,9.0,composite,False,823.0,705.26,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_9.txt,50.0,48.0,10.0,optimal,False,838.0,789.9,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_9.txt,50.0,48.0,10.0,largest_gap,False,934.0,884.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_9.txt,50.0,48.0,10.0,midpoint,False,969.0,921.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_9.txt,50.0,48.0,10.0,return,False,1.188,1122.62,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_9.txt,50.0,48.0,10.0,traversal,False,886.0,837.72,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_48_9.txt,50.0,48.0,10.0,composite,False,850.0,794.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_0.txt,60.0,48.0,1.0,optimal,False,960.0,848.05,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_0.txt,60.0,48.0,1.0,largest_gap,False,1.052,936.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_0.txt,60.0,48.0,1.0,midpoint,False,1.098,985.09,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_0.txt,60.0,48.0,1.0,return,False,1.283,1147.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_0.txt,60.0,48.0,1.0,traversal,False,1.007,895.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_0.txt,60.0,48.0,1.0,composite,False,958.0,851.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_1.txt,60.0,48.0,2.0,optimal,False,873.0,808.62,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_1.txt,60.0,48.0,2.0,largest_gap,False,1.0,892.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_1.txt,60.0,48.0,2.0,midpoint,False,1.038,932.01,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_1.txt,60.0,48.0,2.0,return,False,1.29,1153.07,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_1.txt,60.0,48.0,2.0,traversal,False,979.0,858.98,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_1.txt,60.0,48.0,2.0,composite,False,818.0,812.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_2.txt,60.0,48.0,3.0,optimal,False,1.036,894.07,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_2.txt,60.0,48.0,3.0,largest_gap,False,1.148,996.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_2.txt,60.0,48.0,3.0,midpoint,False,1.1,1055.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_2.txt,60.0,48.0,3.0,return,False,1.306,1253.91,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_2.txt,60.0,48.0,3.0,traversal,False,993.0,950.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_2.txt,60.0,48.0,3.0,composite,False,970.0,900.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_3.txt,60.0,48.0,4.0,optimal,False,942.0,853.23,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_3.txt,60.0,48.0,4.0,largest_gap,False,1.024,949.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_3.txt,60.0,48.0,4.0,midpoint,False,1.051,1007.32,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_3.txt,60.0,48.0,4.0,return,False,1.28,1178.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_3.txt,60.0,48.0,4.0,traversal,False,984.0,903.87,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_3.txt,60.0,48.0,4.0,composite,False,930.0,854.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_4.txt,60.0,48.0,5.0,optimal,False,1.082,960.03,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_4.txt,60.0,48.0,5.0,largest_gap,False,1.163,1059.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_4.txt,60.0,48.0,5.0,midpoint,False,1.223,1105.09,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_4.txt,60.0,48.0,5.0,return,False,1.499,1357.6,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_4.txt,60.0,48.0,5.0,traversal,False,1.134,1013.62,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_4.txt,60.0,48.0,5.0,composite,False,1.074,965.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_5.txt,60.0,48.0,6.0,optimal,False,1.101,1036.41,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_5.txt,60.0,48.0,6.0,largest_gap,False,1.222,1162.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_5.txt,60.0,48.0,6.0,midpoint,False,1.276,1221.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_5.txt,60.0,48.0,6.0,return,False,1.477,1409.04,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_5.txt,60.0,48.0,6.0,traversal,False,1.142,1089.6,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_5.txt,60.0,48.0,6.0,composite,False,1.099,1041.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_6.txt,60.0,48.0,7.0,optimal,False,1.058,989.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_6.txt,60.0,48.0,7.0,largest_gap,False,1.136,1075.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_6.txt,60.0,48.0,7.0,midpoint,False,1.156,1095.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_6.txt,60.0,48.0,7.0,return,False,1.457,1372.49,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_6.txt,60.0,48.0,7.0,traversal,False,1.125,1058.96,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_6.txt,60.0,48.0,7.0,composite,False,1.063,999.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_7.txt,60.0,48.0,8.0,optimal,False,1.064,946.77,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_7.txt,60.0,48.0,8.0,largest_gap,False,1.179,1052.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_7.txt,60.0,48.0,8.0,midpoint,False,1.242,1114.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_7.txt,60.0,48.0,8.0,return,False,1.348,1326.77,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_7.txt,60.0,48.0,8.0,traversal,False,1.134,998.26,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_7.txt,60.0,48.0,8.0,composite,False,1.068,950.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_8.txt,60.0,48.0,9.0,optimal,False,907.0,789.94,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_8.txt,60.0,48.0,9.0,largest_gap,False,983.0,873.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_8.txt,60.0,48.0,9.0,midpoint,False,1.037,921.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_8.txt,60.0,48.0,9.0,return,False,1.27,1113.06,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_8.txt,60.0,48.0,9.0,traversal,False,948.0,837.53,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_8.txt,60.0,48.0,9.0,composite,False,910.0,792.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_9.txt,60.0,48.0,10.0,optimal,False,1.042,946.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_9.txt,60.0,48.0,10.0,largest_gap,False,1.148,1044.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_9.txt,60.0,48.0,10.0,midpoint,False,1.201,1100.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_9.txt,60.0,48.0,10.0,return,False,1.468,1322.15,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_9.txt,60.0,48.0,10.0,traversal,False,1.119,1003.69,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_48_9.txt,60.0,48.0,10.0,composite,False,1.048,949.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_0.txt,70.0,48.0,1.0,optimal,False,1.165,989.75,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_0.txt,70.0,48.0,1.0,largest_gap,False,1.27,1131.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_0.txt,70.0,48.0,1.0,midpoint,False,1.332,1192.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_0.txt,70.0,48.0,1.0,return,False,1.593,1427.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_0.txt,70.0,48.0,1.0,traversal,False,1.246,1089.8,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_0.txt,70.0,48.0,1.0,composite,False,1.183,1040.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_1.txt,70.0,48.0,2.0,optimal,False,1.156,1051.28,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_1.txt,70.0,48.0,2.0,largest_gap,False,1.245,1168.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_1.txt,70.0,48.0,2.0,midpoint,False,1.293,1217.83,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_1.txt,70.0,48.0,2.0,return,False,1.63,1526.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_1.txt,70.0,48.0,2.0,traversal,False,1.283,1168.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_1.txt,70.0,48.0,2.0,composite,False,1.157,1087.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_2.txt,70.0,48.0,3.0,optimal,False,1.252,1136.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_2.txt,70.0,48.0,3.0,largest_gap,False,1.385,1261.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_2.txt,70.0,48.0,3.0,midpoint,False,1.354,1318.42,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_2.txt,70.0,48.0,3.0,return,False,1.647,1608.86,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_2.txt,70.0,48.0,3.0,traversal,False,1.292,1219.29,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_2.txt,70.0,48.0,3.0,composite,False,1.253,1141.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_3.txt,70.0,48.0,4.0,optimal,False,1.176,977.45,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_3.txt,70.0,48.0,4.0,largest_gap,False,1.272,1153.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_3.txt,70.0,48.0,4.0,midpoint,False,1.342,1227.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_3.txt,70.0,48.0,4.0,return,False,1.59,1456.79,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_3.txt,70.0,48.0,4.0,traversal,False,1.216,1106.9,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_3.txt,70.0,48.0,4.0,composite,False,1.172,1053.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_48_4.txt,70.0,48.0,5.0,optimal,False,1.14,949.36,3600.0
